date,test,result,units
2022-04-14,% Neutrophils,56.8,%
2022-04-14,A:G Ratio,1.7,nan
2022-04-14,ALP,116.0,U/L
2022-04-14,ALT,30.0,U/L
2022-04-14,AST,33.0,U/L
2022-04-14,Albumin,4.8,g/dL
2022-04-14,Amylase,87.0,U/L
2022-04-14,Anion Gap,26.0,mmol/L
2022-04-14,BUN,25.0,mg/dL
2022-04-14,BUN:Creatinine Ratio,50.0,nan
2022-04-14,Basophils (Absolute),5.9e-05,10^3/uL
2022-04-14,Bilirubin (Conjugated),0.1,mg/dL
2022-04-14,Bilirubin (Unconjugated),0.0,mg/dL
2022-04-14,Calcium,9.4,mg/dL
2022-04-14,Chloride,115.0,mmol/L
2022-04-14,Cholesterol,193.0,mg/dL
2022-04-14,Creatine Kinase,232.0,U/L
2022-04-14,Creatinine,0.5,mg/dL
2022-04-14,Eosinophils (Absolute),1e-05,10^3/uL
2022-04-14,GGT,60.0,U/L
2022-04-14,Globulin,2.8,g/dL
2022-04-14,Glucose,106.0,mg/dL
2022-04-14,Hematocrit,42.7,%
2022-04-14,Hemoglobin,14.2,g/dL
2022-04-14,Lipase,14.0,U/L
2022-04-14,Lymphocytes (Absolute),0.0017980000000000001,10^3/uL
2022-04-14,MCH,24.1,pg
2022-04-14,MCHC,33.3,g/dL
2022-04-14,MCV,73.0,fL
2022-04-14,Monocytes (Absolute),0.00025,10^3/uL
2022-04-14,Na:K Ratio,37.0,nan
2022-04-14,Neutrophils (Absolute),0.002783,10^3/uL
2022-04-14,Phosphorus,3.2,mg/dL
2022-04-14,Platelets,0.468,10^3/uL
2022-04-14,Potassium,4.1,mmol/L
2022-04-14,RBC,5.88,10^6/uL
2022-04-14,SDMA,0.007,mg/dL
2022-04-14,Sodium,151.0,mmol/L
2022-04-14,TCO2,14.0,mmol/L
2022-04-14,Total Protein,7.6,g/dL
2022-04-14,WBC,0.004900000000000001,10^3/uL
2022-10-06,% Basophils,0.9,%
2022-10-06,% Eosinophils,0.0,%
2022-10-06,% Lymphocytes,38.7,%
2022-10-06,% Monocytes,2.8,%
2022-10-06,% Neutrophils,57.6,%
2022-10-06,Basophils (Absolute),6e-05,10^3/uL
2022-10-06,Eosinophils (Absolute),0.0,10^3/uL
2022-10-06,Hematocrit,41.8,%
2022-10-06,Hemoglobin,14.4,g/dL
2022-10-06,Lymphocytes (Absolute),0.002593,10^3/uL
2022-10-06,MCH,25.0,pg
2022-10-06,MCHC,34.4,g/dL
2022-10-06,MCV,73.0,fL
2022-10-06,Monocytes (Absolute),0.00018800000000000002,10^3/uL
2022-10-06,Neutrophils (Absolute),0.003859,10^3/uL
2022-10-06,Platelets,0.464,10^3/uL
2022-10-06,RBC,5.75,10^6/uL
2022-10-06,WBC,0.0067,10^3/uL
2024-01-26,% Basophils,1.0,%
2024-01-26,% Eosinophils,8.0,%
2024-01-26,% Lymphocytes,24.0,%
2024-01-26,% Monocytes,3.0,%
2024-01-26,% Neutrophils,50.0,%
2024-01-26,A:G Ratio,1.5,nan
2024-01-26,ALP,87.0,U/L
2024-01-26,ALT,17.0,U/L
2024-01-26,AST,21.0,U/L
2024-01-26,Albumin,4.1,g/dL
2024-01-26,Amylase,72.0,U/L
2024-01-26,Anion Gap,26.0,mmol/L
2024-01-26,BUN,33.0,mg/dL
2024-01-26,BUN:Creatinine Ratio,66.0,nan
2024-01-26,Basophils (Absolute),5.9e-05,10^3/uL
2024-01-26,Bilirubin (Unconjugated),0.0,mg/dL
2024-01-26,Calcium,9.2,mg/dL
2024-01-26,Chloride,109.0,mmol/L
2024-01-26,Cholesterol,179.0,mg/dL
2024-01-26,Creatine Kinase,121.0,U/L
2024-01-26,Creatinine,0.5,mg/dL
2024-01-26,Eosinophils (Absolute),0.000472,10^3/uL
2024-01-26,GGT,45.0,U/L
2024-01-26,Globulin,2.7,g/dL
2024-01-26,Glucose,198.0,mg/dL
2024-01-26,Hematocrit,43.4,%
2024-01-26,Hemoglobin,14.4,g/dL
2024-01-26,Lipase,15.0,U/L
2024-01-26,Lymphocytes (Absolute),0.001416,10^3/uL
2024-01-26,MCH,24.0,pg
2024-01-26,MCHC,33.2,g/dL
2024-01-26,MCV,72.0,fL
2024-01-26,Monocytes (Absolute),0.000177,10^3/uL
2024-01-26,Na:K Ratio,40.0,nan
2024-01-26,Neutrophils (Absolute),0.0029500000000000004,10^3/uL
2024-01-26,Phosphorus,2.4,mg/dL
2024-01-26,Platelets,0.494,10^3/uL
2024-01-26,Potassium,3.7,mmol/L
2024-01-26,RBC,6.0,10^6/uL
2024-01-26,SDMA,0.006,mg/dL
2024-01-26,Sodium,148.0,mmol/L
2024-01-26,TCO2,17.0,mmol/L
2024-01-26,Total Protein,6.8,g/dL
2024-01-26,WBC,0.005900000000000001,10^3/uL
