date,test,result,units
2016-05-22,Potassium,4.1,mmol/L
2016-05-22,RBC,5.4,10^6/uL
2016-05-22,Sodium,148.0,mmol/L
2016-05-22,Total Bilirubin,0.1,mg/dL
2016-05-22,Total Protein,7.7,g/dL
2016-05-22,Triglycerides,66.0,mg/dL
2016-05-22,WBC,6.0,10^3/uL
2017-09-05,% Basophils,0.0,%
2017-09-05,% Eosinophils,2.0,%
2017-09-05,% Lymphocytes,31.0,%
2017-09-05,% Monocytes,5.0,%
2017-09-05,% Neutrophils,62.0,%
2017-09-05,ALP,79.0,U/L
2017-09-05,ALT,82.0,U/L
2017-09-05,AST,55.0,U/L
2017-09-05,Albumin,4.3,g/dL
2017-09-05,Amylase,196.0,U/L
2017-09-05,Anion Gap,23.0,mmol/L
2017-09-05,BUN,17.0,mg/dL
2017-09-05,BUN:Creatinine Ratio,34.0,nan
2017-09-05,Basophils (Absolute),0.0,10^3/uL
2017-09-05,Bilirubin (Conjugated),0.1,mg/dL
2017-09-05,Bilirubin (Unconjugated),0.0,mg/dL
2017-09-05,Calcium,9.1,mg/dL
2017-09-05,Chloride,114.0,mmol/L
2017-09-05,Cholesterol,125.0,mg/dL
2017-09-05,Creatine Kinase,571.0,U/L
2017-09-05,Creatinine,0.5,mg/dL
2017-09-05,Eosinophils (Absolute),7.000000000000001e-05,10^3/uL
2017-09-05,GGT,79.0,U/L
2017-09-05,Globulin,3.1,g/dL
2017-09-05,Glucose,140.0,mg/dL
2017-09-05,Hematocrit,46.2,%
2017-09-05,Hemoglobin,14.7,g/dL
2017-09-05,Lipase,15.0,U/L
2017-09-05,Lymphocytes (Absolute),0.001085,10^3/uL
2017-09-05,MCH,25.3,pg
2017-09-05,MCHC,31.8,g/dL
2017-09-05,MCV,79.0,fL
2017-09-05,Monocytes (Absolute),0.000175,10^3/uL
2017-09-05,Na:K Ratio,40.0,nan
2017-09-05,Neutrophils (Absolute),0.00217,10^3/uL
2017-09-05,Phosphorus,5.2,mg/dL
2017-09-05,Platelets,0.425,10^3/uL
2017-09-05,Potassium,3.6,mmol/L
2017-09-05,RBC,5.82,10^6/uL
2017-09-05,SDMA,0.004,mg/dL
2017-09-05,Sodium,144.0,mmol/L
2017-09-05,TCO2,11.0,mmol/L
2017-09-05,Total Protein,7.4,g/dL
2017-09-05,WBC,0.0035,10^3/uL
2018-11-07,% Basophils,1.4,%
2018-11-07,% Eosinophils,0.7,%
2018-11-07,% Lymphocytes,43.7,%
2018-11-07,% Monocytes,6.0,%
2018-11-07,% Neutrophils,48.2,%
2018-11-07,A:G Ratio,1.4,nan
2018-11-07,ALP,72.0,U/L
2018-11-07,ALT,142.0,U/L
2018-11-07,AST,71.0,U/L
2018-11-07,Albumin,4.8,g/dL
2018-11-07,Amylase,216.0,U/L
2018-11-07,Anion Gap,25.0,mmol/L
2018-11-07,BUN,10.0,mg/dL
2018-11-07,BUN:Creatinine Ratio,20.0,nan
2018-11-07,Basophils (Absolute),8e-05,10^3/uL
2018-11-07,Bilirubin (Unconjugated),0.0,mg/dL
2018-11-07,Calcium,9.2,mg/dL
2018-11-07,Chloride,110.0,mmol/L
2018-11-07,Cholesterol,169.0,mg/dL
2018-11-07,Creatine Kinase,160.0,U/L
2018-11-07,Creatinine,0.5,mg/dL
2018-11-07,Eosinophils (Absolute),4e-05,10^3/uL
2018-11-07,GGT,77.0,U/L
2018-11-07,Globulin,3.4,g/dL
2018-11-07,Glucose,161.0,mg/dL
2018-11-07,Hematocrit,42.8,%
2018-11-07,Hemoglobin,15.0,g/dL
2018-11-07,Lipase,16.0,U/L
2018-11-07,Lymphocytes (Absolute),0.002491,10^3/uL
2018-11-07,MCH,26.1,pg
2018-11-07,MCHC,35.0,g/dL
2018-11-07,MCV,74.0,fL
2018-11-07,Monocytes (Absolute),0.000342,10^3/uL
2018-11-07,Na:K Ratio,35.0,nan
2018-11-07,Neutrophils (Absolute),0.002747,10^3/uL
2018-11-07,Phosphorus,4.7,mg/dL
2018-11-07,Platelets,0.47300000000000003,10^3/uL
2018-11-07,Potassium,4.1,mmol/L
2018-11-07,RBC,5.75,10^6/uL
2018-11-07,SDMA,0.005,mg/dL
2018-11-07,Sodium,143.0,mmol/L
2018-11-07,TCO2,12.0,mmol/L
2018-11-07,Total Protein,8.2,g/dL
2018-11-07,WBC,0.0057,10^3/uL
2019-10-16,% Basophils,0.6,%
2019-10-16,% Eosinophils,0.1,%
2019-10-16,% Lymphocytes,31.5,%
2019-10-16,% Monocytes,4.6,%
2019-10-16,% Neutrophils,63.2,%
2019-10-16,A:G Ratio,1.5,nan
2019-10-16,ALP,75.0,U/L
2019-10-16,ALT,80.0,U/L
2019-10-16,AST,41.0,U/L
2019-10-16,Albumin,4.8,g/dL
2019-10-16,Amylase,209.0,U/L
2019-10-16,Anion Gap,17.0,mmol/L
2019-10-16,BUN,14.0,mg/dL
2019-10-16,BUN:Creatinine Ratio,28.0,nan
2019-10-16,Basophils (Absolute),4.2999999999999995e-05,10^3/uL
2019-10-16,Bilirubin (Unconjugated),0.0,mg/dL
2019-10-16,Calcium,9.5,mg/dL
2019-10-16,Chloride,112.0,mmol/L
2019-10-16,Cholesterol,192.0,mg/dL
2019-10-16,Creatine Kinase,407.0,U/L
2019-10-16,Creatinine,0.5,mg/dL
2019-10-16,Eosinophils (Absolute),7e-06,10^3/uL
2019-10-16,GGT,90.0,U/L
2019-10-16,Globulin,3.3,g/dL
2019-10-16,Glucose,102.0,mg/dL
2019-10-16,Hematocrit,40.8,%
2019-10-16,Hemoglobin,14.3,g/dL
2019-10-16,Lipase,20.0,U/L
2019-10-16,Lymphocytes (Absolute),0.002268,10^3/uL
2019-10-16,MCH,25.8,pg
2019-10-16,MCHC,35.0,g/dL
2019-10-16,MCV,74.0,fL
2019-10-16,Monocytes (Absolute),0.000331,10^3/uL
2019-10-16,Na:K Ratio,33.0,nan
2019-10-16,Neutrophils (Absolute),0.00455,10^3/uL
2019-10-16,Phosphorus,3.6,mg/dL
2019-10-16,Platelets,0.40800000000000003,10^3/uL
2019-10-16,Potassium,4.4,mmol/L
2019-10-16,RBC,5.54,10^6/uL
2019-10-16,SDMA,0.005,mg/dL
2019-10-16,Sodium,146.0,mmol/L
2019-10-16,TCO2,21.0,mmol/L
2019-10-16,Total Protein,8.1,g/dL
2019-10-16,WBC,0.007200000000000001,10^3/uL
2021-05-12,% Basophils,1.0,%
2021-05-12,% Eosinophils,1.0,%
2021-05-12,% Lymphocytes,22.0,%
2021-05-12,% Monocytes,10.0,%
2021-05-12,% Neutrophils,66.0,%
2021-05-12,A:G Ratio,1.3,nan
2021-05-12,ALP,83.0,U/L
2021-05-12,ALT,184.0,U/L
2021-05-12,AST,142.0,U/L
2021-05-12,Albumin,4.7,g/dL
2021-05-12,Amylase,160.0,U/L
2021-05-12,Anion Gap,23.0,mmol/L
2021-05-12,BUN,11.0,mg/dL
2021-05-12,BUN:Creatinine Ratio,18.3,nan
2021-05-12,Basophils (Absolute),5.5e-05,10^3/uL
2021-05-12,Bilirubin (Unconjugated),0.0,mg/dL
2021-05-12,Calcium,9.7,mg/dL
2021-05-12,Chloride,115.0,mmol/L
2021-05-12,Cholesterol,143.0,mg/dL
2021-05-12,Creatine Kinase,293.0,U/L
2021-05-12,Creatinine,0.6,mg/dL
2021-05-12,Eosinophils (Absolute),5.5e-05,10^3/uL
2021-05-12,GGT,155.0,U/L
2021-05-12,Globulin,3.5,g/dL
2021-05-12,Glucose,131.0,mg/dL
2021-05-12,Hematocrit,43.6,%
2021-05-12,Hemoglobin,15.2,g/dL
2021-05-12,Lipase,26.0,U/L
2021-05-12,Lymphocytes (Absolute),0.00121,10^3/uL
2021-05-12,MCH,25.5,pg
2021-05-12,MCHC,34.9,g/dL
2021-05-12,MCV,73.0,fL
2021-05-12,Monocytes (Absolute),0.00055,10^3/uL
2021-05-12,Na:K Ratio,31.0,nan
2021-05-12,Neutrophils (Absolute),0.00363,10^3/uL
2021-05-12,Phosphorus,4.7,mg/dL
2021-05-12,Platelets,0.448,10^3/uL
2021-05-12,Potassium,4.8,mmol/L
2021-05-12,RBC,5.97,10^6/uL
2021-05-12,SDMA,0.005,mg/dL
2021-05-12,Sodium,147.0,mmol/L
2021-05-12,TCO2,14.0,mmol/L
2021-05-12,Total Protein,8.2,g/dL
2021-05-12,WBC,0.0055,10^3/uL
2021-10-07,% Basophils,0.7,%
2021-10-07,% Eosinophils,0.1,%
2021-10-07,% Lymphocytes,24.1,%
2021-10-07,% Monocytes,6.8,%
2021-10-07,% Neutrophils,68.3,%
2021-10-07,Basophils (Absolute),6.6e-05,10^3/uL
2021-10-07,Eosinophils (Absolute),9e-06,10^3/uL
2021-10-07,Glucose,162.0,mg/dL
2021-10-07,Hematocrit,42.9,%
2021-10-07,Hemoglobin,14.7,g/dL
2021-10-07,Lymphocytes (Absolute),0.002265,10^3/uL
2021-10-07,MCH,26.2,pg
2021-10-07,MCHC,34.3,g/dL
2021-10-07,MCV,76.0,fL
2021-10-07,Monocytes (Absolute),0.000639,10^3/uL
2021-10-07,Neutrophils (Absolute),0.00642,10^3/uL
2021-10-07,Platelets,0.166,10^3/uL
2021-10-07,RBC,5.61,10^6/uL
2021-10-07,WBC,0.0094,10^3/uL
